The shortest path from 0 to each vertex is:
  v     Path 0->v
3839:    0 1954 3348 3839 
3840:    0 821 3829 2464 3840 
3841:    0 1954 3749 242 2297 3841 
3842:    0 821 3829 1481 961 2250 3842 
3843:    0 2539 3420 1906 3843 
3844:    0 2539 618 2450 2350 3844 
3845:    0 2220 2849 1460 757 3845 
3846:    0 2605 2392 867 3846 
3847:    0 2539 3420 260 3847 
3848:    0 2539 3420 924 3848 
3849:    0 1954 3392 784 3849 
3850:    0 1954 1281 2230 657 3850 
3851:    0 2539 925 3851 
3852:    0 2539 127 1635 1035 3852 
3853:    0 286 3981 3853 
3854:    0 821 615 3726 82 3854 
3855:    0 1954 3348 3855 
3856:    0 2539 618 1647 3386 3856 
3857:    0 2220 1114 1909 48 3857 
3858:    0 2605 3858 
3859:    0 2539 925 1237 3859 
3860:    0 2539 3969 2029 2317 3860 
3861:    0 2220 448 3861 
3862:    0 1954 3392 3832 1356 3862 
3863:    0 2539 913 3863 
3864:    0 1954 3749 1279 3864 
3865:    0 2539 925 1156 3473 3865 
3866:    0 2605 1855 131 3866 
3867:    0 2714 112 894 3867 
3868:    0 2714 1501 270 3868 
3869:    0 821 1866 629 1977 1021 3869 
3870:    0 821 3379 1997 308 3439 3870 
3871:    0 1954 3348 3871 
3872:    0 2220 448 1723 3872 
3873:    0 2539 2756 3873 
3874:    0 2605 3576 2956 3874 
3875:    0 2539 925 1237 968 3875 
3876:    0 2605 3576 2318 3876 
3877:    0 2539 1436 3877 
3878:    0 821 3878 
3879:    0 2605 3576 2755 3879 
3880:    0 821 615 659 950 3880 
3881:    0 2539 2756 3881 
3882:    0 821 1866 1212 753 3882 
3883:    0 278 3 171 3883 
3884:    0 2220 1739 777 3884 
3885:    0 2605 3885 
3886:    0 2220 818 3886 
3887:    0 2539 618 2844 1745 644 3887 
3888:    0 2539 925 3851 2911 3356 3888 
3889:    0 1954 1281 2230 3889 
3890:    0 821 1866 11 2683 382 3890 
3891:    0 1163 1409 3891 
3892:    0 915 3892 
3893:    0 2539 3102 3822 3893 
3894:    0 2539 925 3894 
3895:    0 821 3379 816 3895 
3896:    0 2539 3420 1499 3896 
3897:    0 2539 925 2589 3333 3897 
3898:    0 2539 618 2365 1916 3898 
3899:    0 2539 2756 1941 1901 3899 
3900:    0 821 3829 2464 3900 
3901:    0 2220 1114 3440 3901 
3902:    0 2605 1855 186 113 3902 
3903:    0 2605 2608 1971 3903 
3904:    0 1954 3392 3939 3904 
3905:    0 2714 1381 3905 
3906:    0 821 3906 
3907:    0 2539 127 3453 3190 1716 3907 
3908:    0 1954 1281 1313 3908 
3909:    0 2539 3420 3650 770 3909 
3910:    0 2714 2304 3910 
3911:    0 821 615 659 1758 3911 
3912:    0 2539 925 3851 206 3912 
3913:    0 821 615 2081 3913 
3914:    0 821 3379 1411 1526 3914 
3915:    0 1954 3392 784 3915 
3916:    0 1954 3392 3832 2497 3916 
3917:    0 3533 3998 3917 
3918:    0 2539 3918 
3919:    0 821 3379 1060 105 3919 
3920:    0 3958 3398 3920 
3921:    0 2539 925 3851 2670 3921 
3922:    0 821 3829 1481 961 3922 
3923:    0 821 3379 1060 72 1777 3923 
3924:    0 2539 3420 2679 1904 3924 
3925:    0 2539 3969 3565 2417 3794 3925 
3926:    0 821 3829 1481 2917 3926 
3927:    0 821 3829 1481 3927 
3928:    0 2605 1855 314 1010 3928 
3929:    0 1954 545 57 3929 
3930:    0 1954 545 1203 3930 
3931:    0 420 3931 
3932:    0 2539 925 3932 
3933:    0 2539 3969 2029 404 3933 
3934:    0 1954 3749 1279 1210 3934 
3935:    0 2220 1739 983 3935 
3936:    0 286 2684 222 3936 
3937:    0 1954 1281 2230 3889 3937 
3938:    0 3533 3938 
3939:    0 1954 3392 3939 
3940:    0 1954 3749 1279 2217 3973 3940 
3941:    0 2605 2392 3941 
3942:    0 2539 3420 2679 1904 228 3942 
3943:    0 1954 3392 39 2453 3943 
3944:    0 2539 127 1635 1035 3944 
3945:    0 2539 618 2450 3945 
3946:    0 2539 913 3412 3946 
3947:    0 2714 686 3947 
3948:    0 2539 127 1635 3948 
3949:    0 286 2684 1236 537 3949 
3950:    0 2539 127 1543 1763 3950 
3951:    0 821 1866 629 839 3951 
3952:    0 2605 1855 3603 3952 
3953:    0 2220 2849 1460 3397 3953 
3954:    0 2220 2849 2553 3954 
3955:    0 2714 1501 3955 
3956:    0 278 3523 3956 
3957:    0 1954 3392 3832 1730 68 3957 
3958:    0 3958 
3959:    0 2539 618 2365 3375 2859 3959 
3960:    0 1954 3392 3832 3960 
3961:    0 2539 3969 2029 2117 2215 3961 
3962:    0 2539 618 2844 1745 2375 3962 
3963:    0 821 615 3726 3963 
3964:    0 821 1866 11 3964 
3965:    0 2539 925 2589 3333 3965 
3966:    0 2539 925 2036 3966 
3967:    0 2539 327 3967 
3968:    0 2539 127 338 402 2371 3968 
3969:    0 2539 3969 
3970:    0 2605 3576 1418 1615 3970 
3971:    0 2605 52 2261 3971 
3972:    0 2539 925 2589 3011 859 3972 
3973:    0 1954 3749 1279 2217 3973 
3974:    0 1954 3392 1435 3974 
3975:    0 821 1866 11 168 3975 
3976:    0 821 3976 
3977:    0 2539 3969 2029 1377 3977 
3978:    0 821 3464 3978 
3979:    0 2539 127 1038 3979 
3980:    0 821 1866 121 2995 538 3980 
3981:    0 286 3981 
3982:    0 2539 127 3453 3982 
3983:    0 2220 3983 
3984:    0 2539 3420 1499 667 3984 
3985:    0 2539 3420 3650 3985 
3986:    0 1954 3392 3832 2478 3986 
3987:    0 1954 3392 3832 3987 
3988:    0 1954 3988 
3989:    0 2539 327 3989 
3990:    0 1954 3392 101 3990 
3991:    0 2539 1743 133 3991 
3992:    0 821 3829 2464 3992 
3993:    0 2605 3576 1100 503 3993 
3994:    0 3958 1111 3994 
3995:    0 2539 618 3995 
3996:    0 2539 925 3851 2911 3996 
3997:    0 2539 913 3412 3997 
3998:    0 3533 3998 
3999:    0 2539 618 1647 2046 3999 
